date,prize_type,number
2019-06-16,last2,000029
2019-06-16,last3f,000625
2019-06-16,last3f,000884
2019-06-16,last3b,000127
2019-06-16,last3b,000800
2019-06-16,near1,174054
2019-06-16,near1,174056
2019-07-01,first,943647
2019-07-01,second,106229
2019-07-01,second,185424
2019-07-01,second,253669
2019-07-01,second,565390
2019-07-01,second,810086
2019-07-01,third,148338
2019-07-01,third,202532
2019-07-01,third,227382
2019-07-01,third,362759
2019-07-01,third,659123
2019-07-01,third,669011
2019-07-01,third,733242
2019-07-01,third,749865
2019-07-01,third,799328
2019-07-01,third,869733
2019-07-01,fourth,053176
2019-07-01,fourth,070039
2019-07-01,fourth,081961
2019-07-01,fourth,102978
2019-07-01,fourth,108204
2019-07-01,fourth,117265
2019-07-01,fourth,153507
2019-07-01,fourth,155747
2019-07-01,fourth,228190
2019-07-01,fourth,228339
2019-07-01,fourth,256551
2019-07-01,fourth,261668
2019-07-01,fourth,327955
2019-07-01,fourth,331159
2019-07-01,fourth,350841
2019-07-01,fourth,381944
2019-07-01,fourth,389068
2019-07-01,fourth,389936
2019-07-01,fourth,391952
2019-07-01,fourth,436469
2019-07-01,fourth,440109
2019-07-01,fourth,447493
2019-07-01,fourth,463730
2019-07-01,fourth,487812
2019-07-01,fourth,489746
2019-07-01,fourth,557122
2019-07-01,fourth,557974
2019-07-01,fourth,562322
2019-07-01,fourth,588960
2019-07-01,fourth,612859
2019-07-01,fourth,614613
2019-07-01,fourth,621264
2019-07-01,fourth,632287
2019-07-01,fourth,652375
2019-07-01,fourth,658569
2019-07-01,fourth,725684
2019-07-01,fourth,738893
2019-07-01,fourth,750534
2019-07-01,fourth,752400
2019-07-01,fourth,757124
2019-07-01,fourth,766346
2019-07-01,fourth,785491
2019-07-01,fourth,836246
2019-07-01,fourth,878382
2019-07-01,fourth,908243
2019-07-01,fourth,914939
2019-07-01,fourth,933742
2019-07-01,fourth,936664
2019-07-01,fourth,938896
2019-07-01,fourth,953080
2019-07-01,fifth,022410
2019-07-01,fifth,086111
2019-07-01,fifth,106481
2019-07-01,fifth,117685
2019-07-01,fifth,119723
2019-07-01,fifth,129096
2019-07-01,fifth,137375
2019-07-01,fifth,147998
2019-07-01,fifth,160630
2019-07-01,fifth,164709
2019-07-01,fifth,177338
2019-07-01,fifth,186776
2019-07-01,fifth,188476
2019-07-01,fifth,193235
2019-07-01,fifth,196528
2019-07-01,fifth,210270
2019-07-01,fifth,213025
2019-07-01,fifth,219677
2019-07-01,fifth,231091
2019-07-01,fifth,240537
2019-07-01,fifth,257453
2019-07-01,fifth,280053
2019-07-01,fifth,292002
2019-07-01,fifth,317714
2019-07-01,fifth,321352
2019-07-01,fifth,323031
2019-07-01,fifth,339987
2019-07-01,fifth,340338
2019-07-01,fifth,344772
2019-07-01,fifth,360609
2019-07-01,fifth,363904
2019-07-01,fifth,364530
2019-07-01,fifth,376844
2019-07-01,fifth,379667
2019-07-01,fifth,391014
2019-07-01,fifth,406428
2019-07-01,fifth,408587
2019-07-01,fifth,425188
2019-07-01,fifth,426314
2019-07-01,fifth,431030
2019-07-01,fifth,431296
2019-07-01,fifth,438330
2019-07-01,fifth,475435
2019-07-01,fifth,485702
2019-07-01,fifth,486128
2019-07-01,fifth,490152
2019-07-01,fifth,495634
2019-07-01,fifth,497935
2019-07-01,fifth,500542
2019-07-01,fifth,510860
2019-07-01,fifth,519560
2019-07-01,fifth,521521
2019-07-01,fifth,541837
2019-07-01,fifth,546838
2019-07-01,fifth,556502
2019-07-01,fifth,571746
2019-07-01,fifth,574391
2019-07-01,fifth,597363
2019-07-01,fifth,597455
2019-07-01,fifth,599648
2019-07-01,fifth,609770
2019-07-01,fifth,614757
2019-07-01,fifth,615282
2019-07-01,fifth,620090
2019-07-01,fifth,633702
2019-07-01,fifth,638804
2019-07-01,fifth,642502
2019-07-01,fifth,645654
2019-07-01,fifth,659838
2019-07-01,fifth,669051
2019-07-01,fifth,671709
2019-07-01,fifth,673257
2019-07-01,fifth,683912
2019-07-01,fifth,704896
2019-07-01,fifth,708140
2019-07-01,fifth,725591
2019-07-01,fifth,745758
2019-07-01,fifth,750457
2019-07-01,fifth,755659
2019-07-01,fifth,772590
2019-07-01,fifth,793883
2019-07-01,fifth,814279
2019-07-01,fifth,827945
2019-07-01,fifth,857189
2019-07-01,fifth,866173
2019-07-01,fifth,873618
2019-07-01,fifth,878909
2019-07-01,fifth,881397
2019-07-01,fifth,910049
2019-07-01,fifth,915669
2019-07-01,fifth,924392
2019-07-01,fifth,932294
2019-07-01,fifth,934695
2019-07-01,fifth,945272
2019-07-01,fifth,948728
2019-07-01,fifth,950436
2019-07-01,fifth,951088
2019-07-01,fifth,954837
2019-07-01,fifth,985042
2019-07-01,fifth,988819
2019-07-01,last2,000086
2019-07-01,last3f,000239
2019-07-01,last3f,000864
2019-07-01,last3b,000006
2019-07-01,last3b,000375
2019-07-01,near1,943646
2019-07-01,near1,943648
2019-08-01,first,387006
2019-08-01,second,069992
2019-08-01,second,107841
2019-08-01,second,290368
2019-08-01,second,413789
2019-08-01,second,638591
2019-08-01,third,078423
2019-08-01,third,084208
2019-08-01,third,127888
2019-08-01,third,232693
2019-08-01,third,332589
2019-08-01,third,364946
2019-08-01,third,762698
2019-08-01,third,862894
2019-08-01,third,878228
2019-08-01,third,979689
2019-08-01,fourth,030325
2019-08-01,fourth,040864
2019-08-01,fourth,055568
2019-08-01,fourth,077710
2019-08-01,fourth,079345
2019-08-01,fourth,097091
2019-08-01,fourth,124542
2019-08-01,fourth,129700
2019-08-01,fourth,131039
2019-08-01,fourth,137934
2019-08-01,fourth,161071
2019-08-01,fourth,197616
2019-08-01,fourth,201247
2019-08-01,fourth,204199
2019-08-01,fourth,279251
2019-08-01,fourth,308327
2019-08-01,fourth,324061
2019-08-01,fourth,360038
2019-08-01,fourth,397385
2019-08-01,fourth,414259
2019-08-01,fourth,446776
2019-08-01,fourth,463803
2019-08-01,fourth,476207
2019-08-01,fourth,479249
2019-08-01,fourth,515719
2019-08-01,fourth,526700
2019-08-01,fourth,530959
2019-08-01,fourth,531380
2019-08-01,fourth,539931
2019-08-01,fourth,565235
2019-08-01,fourth,582391
2019-08-01,fourth,587584
2019-08-01,fourth,626672
2019-08-01,fourth,653441
2019-08-01,fourth,710344
2019-08-01,fourth,757633
2019-08-01,fourth,765986
2019-08-01,fourth,785518
2019-08-01,fourth,800901
2019-08-01,fourth,803175
2019-08-01,fourth,832330
2019-08-01,fourth,834640
2019-08-01,fourth,845639
2019-08-01,fourth,845733
2019-08-01,fourth,891549
2019-08-01,fourth,904475
2019-08-01,fourth,921340
2019-08-01,fourth,922185
2019-08-01,fourth,930303
2019-08-01,fourth,962222
2019-08-01,fifth,000648
2019-08-01,fifth,000874
2019-08-01,fifth,021187
2019-08-01,fifth,025485
2019-08-01,fifth,037260
2019-08-01,fifth,042644
2019-08-01,fifth,082847
2019-08-01,fifth,084925
2019-08-01,fifth,097958
2019-08-01,fifth,125761
2019-08-01,fifth,136573
2019-08-01,fifth,174485
2019-08-01,fifth,185267
2019-08-01,fifth,230995
2019-08-01,fifth,237909
2019-08-01,fifth,237993
2019-08-01,fifth,244746
2019-08-01,fifth,258407
2019-08-01,fifth,263755
2019-08-01,fifth,272205
2019-08-01,fifth,274108
2019-08-01,fifth,275051
2019-08-01,fifth,279753
2019-08-01,fifth,297036
2019-08-01,fifth,303110
2019-08-01,fifth,303294
2019-08-01,fifth,304514
2019-08-01,fifth,322139
2019-08-01,fifth,330499
2019-08-01,fifth,347495
2019-08-01,fifth,354809
2019-08-01,fifth,354809
2019-08-01,fifth,362451
2019-08-01,fifth,372915
2019-08-01,fifth,380696
2019-08-01,fifth,400929
2019-08-01,fifth,409658
2019-08-01,fifth,416564
2019-08-01,fifth,421047
2019-08-01,fifth,422661
2019-08-01,fifth,429565
2019-08-01,fifth,436844
2019-08-01,fifth,446034
2019-08-01,fifth,473100
2019-08-01,fifth,474324
2019-08-01,fifth,481952
2019-08-01,fifth,488736
2019-08-01,fifth,513799
2019-08-01,fifth,518496
2019-08-01,fifth,525327
2019-08-01,fifth,526299
2019-08-01,fifth,527614
2019-08-01,fifth,540813
2019-08-01,fifth,543527
2019-08-01,fifth,548496
2019-08-01,fifth,550575
2019-08-01,fifth,555481
2019-08-01,fifth,565076
2019-08-01,fifth,567021
2019-08-01,fifth,594564
2019-08-01,fifth,605697
2019-08-01,fifth,612465
2019-08-01,fifth,612883
2019-08-01,fifth,678256
2019-08-01,fifth,688831
2019-08-01,fifth,694664
2019-08-01,fifth,701337
2019-08-01,fifth,701947
2019-08-01,fifth,706098
2019-08-01,fifth,716930
2019-08-01,fifth,723397
2019-08-01,fifth,724698
2019-08-01,fifth,733917
2019-08-01,fifth,736338
2019-08-01,fifth,753986
2019-08-01,fifth,768421
2019-08-01,fifth,776434
2019-08-01,fifth,791661
2019-08-01,fifth,796095
2019-08-01,fifth,807009
2019-08-01,fifth,822510
2019-08-01,fifth,823053
2019-08-01,fifth,828934
2019-08-01,fifth,856395
2019-08-01,fifth,857662
2019-08-01,fifth,861356
2019-08-01,fifth,861700
2019-08-01,fifth,866026
2019-08-01,fifth,869395
2019-08-01,fifth,884903
2019-08-01,fifth,899391
2019-08-01,fifth,900920
2019-08-01,fifth,913725
2019-08-01,fifth,920388
2019-08-01,fifth,930988
2019-08-01,fifth,932057
2019-08-01,fifth,940696
2019-08-01,fifth,953259
2019-08-01,fifth,972301
2019-08-01,fifth,990022
2019-08-01,last2,000058
2019-08-01,last3f,000135
2019-08-01,last3f,000983
2019-08-01,last3b,000562
2019-08-01,last3b,000795
2019-08-01,near1,387005
2019-08-01,near1,387007
2019-08-16,first,775476
2019-08-16,second,612953
2019-08-16,second,622637
2019-08-16,second,832339
2019-08-16,second,842798
2019-08-16,second,998783
2019-08-16,third,075264
2019-08-16,third,369605
2019-08-16,third,381862
2019-08-16,third,448926
2019-08-16,third,565307
2019-08-16,third,573781
2019-08-16,third,578345
2019-08-16,third,612143
2019-08-16,third,776700
2019-08-16,third,932528
2019-08-16,fourth,001074
2019-08-16,fourth,015988
2019-08-16,fourth,032846
2019-08-16,fourth,040475
2019-08-16,fourth,045088
2019-08-16,fourth,061897
2019-08-16,fourth,080768
2019-08-16,fourth,088551
2019-08-16,fourth,120392
2019-08-16,fourth,191791
2019-08-16,fourth,211474
2019-08-16,fourth,240533
2019-08-16,fourth,249743
2019-08-16,fourth,256817
2019-08-16,fourth,262597
2019-08-16,fourth,296153
2019-08-16,fourth,355646
2019-08-16,fourth,388914
2019-08-16,fourth,397295
2019-08-16,fourth,411140
2019-08-16,fourth,414618
2019-08-16,fourth,435683
2019-08-16,fourth,481865
2019-08-16,fourth,491578
2019-08-16,fourth,507898
2019-08-16,fourth,519409
2019-08-16,fourth,561554
2019-08-16,fourth,572098
2019-08-16,fourth,585312
2019-08-16,fourth,587091
2019-08-16,fourth,622746
2019-08-16,fourth,625203
2019-08-16,fourth,644213
2019-08-16,fourth,657929
2019-08-16,fourth,675874
2019-08-16,fourth,695168
2019-08-16,fourth,724456
2019-08-16,fourth,764758
2019-08-16,fourth,804113
2019-08-16,fourth,806914
2019-08-16,fourth,825945
2019-08-16,fourth,828558
2019-08-16,fourth,834073
2019-08-16,fourth,840996
2019-08-16,fourth,842568
2019-08-16,fourth,866336
2019-08-16,fourth,875287
2019-08-16,fourth,890480
2019-08-16,fourth,897151
2019-08-16,fourth,948332
2019-08-16,fifth,002042
2019-08-16,fifth,007289
2019-08-16,fifth,011092
2019-08-16,fifth,017818
2019-08-16,fifth,023725
2019-08-16,fifth,034994
2019-08-16,fifth,059557
2019-08-16,fifth,060014
2019-08-16,fifth,069279
2019-08-16,fifth,070966
2019-08-16,fifth,113311
2019-08-16,fifth,131838
2019-08-16,fifth,151489
2019-08-16,fifth,156350
2019-08-16,fifth,166170
2019-08-16,fifth,184892
2019-08-16,fifth,187697
2019-08-16,fifth,213166
2019-08-16,fifth,230468
2019-08-16,fifth,254389
2019-08-16,fifth,256740
2019-08-16,fifth,257228
2019-08-16,fifth,260089
2019-08-16,fifth,261345
2019-08-16,fifth,266298
2019-08-16,fifth,273728
2019-08-16,fifth,276090
2019-08-16,fifth,281637
2019-08-16,fifth,291948
2019-08-16,fifth,296710
2019-08-16,fifth,312880
2019-08-16,fifth,316681
2019-08-16,fifth,323537
2019-08-16,fifth,374835
2019-08-16,fifth,376160
2019-08-16,fifth,380522
2019-08-16,fifth,380831
2019-08-16,fifth,388436
2019-08-16,fifth,400273
2019-08-16,fifth,401924
2019-08-16,fifth,417029
2019-08-16,fifth,436190
2019-08-16,fifth,455647
2019-08-16,fifth,455796
2019-08-16,fifth,457000
2019-08-16,fifth,458155
2019-08-16,fifth,460105
2019-08-16,fifth,465208
2019-08-16,fifth,472081
2019-08-16,fifth,482102
2019-08-16,fifth,489684
2019-08-16,fifth,511639
2019-08-16,fifth,515025
2019-08-16,fifth,527621
2019-08-16,fifth,530319
2019-08-16,fifth,560182
2019-08-16,fifth,577898
2019-08-16,fifth,578773
2019-08-16,fifth,607843
2019-08-16,fifth,608209
2019-08-16,fifth,625752
2019-08-16,fifth,646616
2019-08-16,fifth,663285
2019-08-16,fifth,685511
2019-08-16,fifth,690838
2019-08-16,fifth,699840
2019-08-16,fifth,702710
2019-08-16,fifth,716028
2019-08-16,fifth,721369
2019-08-16,fifth,741441
2019-08-16,fifth,744661
2019-08-16,fifth,747375
2019-08-16,fifth,751359
2019-08-16,fifth,759183
2019-08-16,fifth,769243
2019-08-16,fifth,769579
2019-08-16,fifth,776072
2019-08-16,fifth,778396
2019-08-16,fifth,781314
2019-08-16,fifth,793105
2019-08-16,fifth,793554
2019-08-16,fifth,806530
2019-08-16,fifth,816007
2019-08-16,fifth,830060
2019-08-16,fifth,839187
2019-08-16,fifth,862859
2019-08-16,fifth,874534
2019-08-16,fifth,876431
2019-08-16,fifth,877358
2019-08-16,fifth,878506
2019-08-16,fifth,901727
2019-08-16,fifth,904896
2019-08-16,fifth,928888
2019-08-16,fifth,931065
2019-08-16,fifth,940685
2019-08-16,fifth,944586
2019-08-16,fifth,946721
2019-08-16,fifth,948643
2019-08-16,fifth,954094
2019-08-16,fifth,962360
2019-08-16,last2,000089
2019-08-16,last3f,000149
2019-08-16,last3f,000912
2019-08-16,last3b,000563
2019-08-16,last3b,000580
2019-08-16,near1,775475
2019-08-16,near1,775477
2019-09-01,first,798787
2019-09-01,second,269951
2019-09-01,second,294121
2019-09-01,second,500876
2019-09-01,second,710502
2019-09-01,second,808720
2019-09-01,third,049916
2019-09-01,third,057429
2019-09-01,third,226845
2019-09-01,third,305146
2019-09-01,third,399554
2019-09-01,third,560883
2019-09-01,third,637613
2019-09-01,third,640895
2019-09-01,third,653200
2019-09-01,third,774482
2019-09-01,fourth,051153
2019-09-01,fourth,057185
2019-09-01,fourth,068349
2019-09-01,fourth,091224
2019-09-01,fourth,119249
2019-09-01,fourth,163623
2019-09-01,fourth,173553
2019-09-01,fourth,206526
2019-09-01,fourth,209653
2019-09-01,fourth,210327
2019-09-01,fourth,220609
2019-09-01,fourth,227178
2019-09-01,fourth,236367
2019-09-01,fourth,242964
2019-09-01,fourth,252804
2019-09-01,fourth,335280
2019-09-01,fourth,339435
2019-09-01,fourth,341990
2019-09-01,fourth,365474
2019-09-01,fourth,397364
2019-09-01,fourth,405283
2019-09-01,fourth,413971
2019-09-01,fourth,432654
2019-09-01,fourth,470186
2019-09-01,fourth,518136
2019-09-01,fourth,521169
2019-09-01,fourth,524922
2019-09-01,fourth,571601
2019-09-01,fourth,640181
2019-09-01,fourth,661009
2019-09-01,fourth,666830
2019-09-01,fourth,707200
2019-09-01,fourth,717699
2019-09-01,fourth,735419
2019-09-01,fourth,784969
2019-09-01,fourth,811318
2019-09-01,fourth,835070
2019-09-01,fourth,838352
2019-09-01,fourth,844816
2019-09-01,fourth,850997
2019-09-01,fourth,878646
2019-09-01,fourth,883027
2019-09-01,fourth,884892
2019-09-01,fourth,885483
2019-09-01,fourth,890313
2019-09-01,fourth,900366
2019-09-01,fourth,917120
2019-09-01,fourth,934110
2019-09-01,fourth,958022
2019-09-01,fourth,975960
2019-09-01,fifth,000798
2019-09-01,fifth,015753
2019-09-01,fifth,021561
2019-09-01,fifth,022669
2019-09-01,fifth,032370
2019-09-01,fifth,044057
2019-09-01,fifth,046957
2019-09-01,fifth,059910
2019-09-01,fifth,084071
2019-09-01,fifth,099148
2019-09-01,fifth,122800
2019-09-01,fifth,123113
2019-09-01,fifth,133011
2019-09-01,fifth,153676
2019-09-01,fifth,160694
2019-09-01,fifth,167707
2019-09-01,fifth,172110
2019-09-01,fifth,186376
2019-09-01,fifth,189480
2019-09-01,fifth,202691
2019-09-01,fifth,210558
2019-09-01,fifth,236004
2019-09-01,fifth,258261
2019-09-01,fifth,260733
2019-09-01,fifth,284662
2019-09-01,fifth,301480
2019-09-01,fifth,314546
2019-09-01,fifth,324939
2019-09-01,fifth,365698
2019-09-01,fifth,366605
2019-09-01,fifth,388771
2019-09-01,fifth,392115
2019-09-01,fifth,394840
2019-09-01,fifth,396497
2019-09-01,fifth,399776
2019-09-01,fifth,408055
2019-09-01,fifth,414337
2019-09-01,fifth,417922
2019-09-01,fifth,418517
2019-09-01,fifth,427539
2019-09-01,fifth,435450
2019-09-01,fifth,436834
2019-09-01,fifth,440886
2019-09-01,fifth,442609
2019-09-01,fifth,462117
2019-09-01,fifth,472585
2019-09-01,fifth,488364
2019-09-01,fifth,511476
2019-09-01,fifth,512234
2019-09-01,fifth,521683
2019-09-01,fifth,523871
2019-09-01,fifth,529185
2019-09-01,fifth,530643
2019-09-01,fifth,540181
2019-09-01,fifth,558071
2019-09-01,fifth,567527
2019-09-01,fifth,572757
2019-09-01,fifth,579286
2019-09-01,fifth,586732
2019-09-01,fifth,599641
2019-09-01,fifth,616945
2019-09-01,fifth,618693
2019-09-01,fifth,619502
2019-09-01,fifth,619800
2019-09-01,fifth,621453
2019-09-01,fifth,622247
2019-09-01,fifth,622581
2019-09-01,fifth,627342
2019-09-01,fifth,636950
2019-09-01,fifth,646888
2019-09-01,fifth,652316
2019-09-01,fifth,660267
2019-09-01,fifth,679761
2019-09-01,fifth,689057
2019-09-01,fifth,695911
2019-09-01,fifth,708285
2019-09-01,fifth,710506
2019-09-01,fifth,722788
2019-09-01,fifth,732899
2019-09-01,fifth,742925
2019-09-01,fifth,750035
2019-09-01,fifth,757921
2019-09-01,fifth,785199
2019-09-01,fifth,786332
2019-09-01,fifth,805743
2019-09-01,fifth,865616
2019-09-01,fifth,869195
2019-09-01,fifth,870716
2019-09-01,fifth,872892
2019-09-01,fifth,881062
2019-09-01,fifth,912107
2019-09-01,fifth,919934
2019-09-01,fifth,922123
2019-09-01,fifth,924385
2019-09-01,fifth,938883
2019-09-01,fifth,947298
2019-09-01,fifth,951707
2019-09-01,fifth,958275
2019-09-01,fifth,964059
2019-09-01,fifth,989853
2019-09-01,last2,000020
2019-09-01,last3f,000210
2019-09-01,last3f,000847
2019-09-01,last3b,000274
2019-09-01,last3b,000439
2019-09-01,near1,798786
2019-09-01,near1,798788
2019-09-16,first,340388
2019-09-16,second,394807
2019-09-16,second,403708
2019-09-16,second,522822
2019-09-16,second,607729
2019-09-16,second,969958
2019-09-16,third,111226
2019-09-16,third,214686
2019-09-16,third,285554
2019-09-16,third,462347
2019-09-16,third,501040
2019-09-16,third,513233
2019-09-16,third,640916
2019-09-16,third,742666
2019-09-16,third,744181
2019-09-16,third,974506
2019-09-16,fourth,011653
2019-09-16,fourth,018737
2019-09-16,fourth,026342
2019-09-16,fourth,029715
2019-09-16,fourth,068887
2019-09-16,fourth,071847
2019-09-16,fourth,106816
2019-09-16,fourth,110630
2019-09-16,fourth,128120
2019-09-16,fourth,136080
2019-09-16,fourth,159536
2019-09-16,fourth,169632
2019-09-16,fourth,187719
2019-09-16,fourth,231741
2019-09-16,fourth,263041
2019-09-16,fourth,264527
2019-09-16,fourth,301998
2019-09-16,fourth,318588
2019-09-16,fourth,349153
2019-09-16,fourth,364792
2019-09-16,fourth,368713
2019-09-16,fourth,400061
2019-09-16,fourth,409534
2019-09-16,fourth,423375
2019-09-16,fourth,448710
2019-09-16,fourth,451934
2019-09-16,fourth,462541
2019-09-16,fourth,475875
2019-09-16,fourth,484078
2019-09-16,fourth,487554
2019-09-16,fourth,518211
2019-09-16,fourth,549119
2019-09-16,fourth,560343
2019-09-16,fourth,604139
2019-09-16,fourth,612400
2019-09-16,fourth,627571
2019-09-16,fourth,704109
2019-09-16,fourth,712829
2019-09-16,fourth,738071
2019-09-16,fourth,845981
2019-09-16,fourth,851176
2019-09-16,fourth,862726
2019-09-16,fourth,875338
2019-09-16,fourth,889029
2019-09-16,fourth,914664
2019-09-16,fourth,937500
2019-09-16,fourth,952794
2019-09-16,fourth,969016
2019-09-16,fourth,969062
2019-09-16,fourth,983264
2019-09-16,fifth,008822
2019-09-16,fifth,009313
2019-09-16,fifth,017717
2019-09-16,fifth,041675
2019-09-16,fifth,050936
2019-09-16,fifth,056570
2019-09-16,fifth,067686
2019-09-16,fifth,101502
2019-09-16,fifth,117824
2019-09-16,fifth,125445
2019-09-16,fifth,125935
2019-09-16,fifth,126590
2019-09-16,fifth,129217
2019-09-16,fifth,135441
2019-09-16,fifth,147164
2019-09-16,fifth,148116
2019-09-16,fifth,154869
2019-09-16,fifth,163316
2019-09-16,fifth,166027
2019-09-16,fifth,180591
2019-09-16,fifth,181453
2019-09-16,fifth,195264
2019-09-16,fifth,206668
2019-09-16,fifth,225266
2019-09-16,fifth,233478
2019-09-16,fifth,237774
2019-09-16,fifth,248237
2019-09-16,fifth,256918
2019-09-16,fifth,262743
2019-09-16,fifth,279911
2019-09-16,fifth,281163
2019-09-16,fifth,287904
2019-09-16,fifth,288534
2019-09-16,fifth,290540
2019-09-16,fifth,291138
2019-09-16,fifth,321556
2019-09-16,fifth,323510
2019-09-16,fifth,326297
2019-09-16,fifth,329667
2019-09-16,fifth,345127
2019-09-16,fifth,347025
2019-09-16,fifth,347651
2019-09-16,fifth,349956
2019-09-16,fifth,365621
2019-09-16,fifth,387520
2019-09-16,fifth,390532
2019-09-16,fifth,402314
2019-09-16,fifth,403187
2019-09-16,fifth,406448
2019-09-16,fifth,410314
2019-09-16,fifth,422182
2019-09-16,fifth,427490
2019-09-16,fifth,430048
2019-09-16,fifth,433179
2019-09-16,fifth,466333
2019-09-16,fifth,477457
2019-09-16,fifth,497636
2019-09-16,fifth,508329
2019-09-16,fifth,510359
2019-09-16,fifth,514891
2019-09-16,fifth,518465
2019-09-16,fifth,520140
2019-09-16,fifth,530201
2019-09-16,fifth,532557
2019-09-16,fifth,551229
2019-09-16,fifth,565592
2019-09-16,fifth,614322
2019-09-16,fifth,624128
2019-09-16,fifth,664854
2019-09-16,fifth,673754
2019-09-16,fifth,673933
2019-09-16,fifth,675234
2019-09-16,fifth,681516
